pincode,district,state_name,latitude,longitude
413501,OSMANABAD,MAHARASHTRA,18.533536,76.361818
413502,OSMANABAD,MAHARASHTRA,18.354771,75.527073
413503,OSMANABAD,MAHARASHTRA,18.343641,76.136413
413504,OSMANABAD,MAHARASHTRA,18.477343,75.730733
413505,OSMANABAD,MAHARASHTRA,18.314706,76.116484
413506,OSMANABAD,MAHARASHTRA,18.340857,76.146532
413507,OSMANABAD,MAHARASHTRA,18.604931,76.053727
413508,OSMANABAD,MAHARASHTRA,18.420245,76.156551
413509,OSMANABAD,MAHARASHTRA,18.275433,76.110525
413510,OSMANABAD,MAHARASHTRA,18.399839,76.576759
413511,LATUR,MAHARASHTRA,18.503695,76.828909
413512,LATUR,MAHARASHTRA,18.734908,76.126969
413513,LATUR,MAHARASHTRA,18.013344,76.638313
413514,LATUR,MAHARASHTRA,18.787953,74.577502
413515,LATUR,MAHARASHTRA,18.861062,76.531721
413516,LATUR,MAHARASHTRA,18.101087,76.59046
413517,LATUR,MAHARASHTRA,18.372256,77.116409
413518,LATUR,MAHARASHTRA,18.395268,77.04356
413519,LATUR,MAHARASHTRA,18.270716,77.051613
413520,LATUR,MAHARASHTRA,18.257551,76.502848
413521,LATUR,MAHARASHTRA,18.143379,76.740307
413522,LATUR,MAHARASHTRA,18.140221,76.736768
413523,LATUR,MAHARASHTRA,18.658357,76.879955
413524,LATUR,MAHARASHTRA,18.417594,76.806654
413525,OSMANABAD,MAHARASHTRA,18.635148,76.086466
413526,OSMANABAD,MAHARASHTRA,18.622175,75.88082
413527,LATUR,MAHARASHTRA,18.130032,75.837659
413528,OSMANABAD,MAHARASHTRA,18.688018,76.143768
413529,LATUR,MAHARASHTRA,18.213351,76.322146
413530,LATUR,MAHARASHTRA,18.164605,76.720692
413531,LATUR,MAHARASHTRA,18.382201,76.509291
413532,LATUR,MAHARASHTRA,18.13425,75.848603
413534,OSMANABAD,MAHARASHTRA,18.753518,75.835171
413544,LATUR,MAHARASHTRA,18.787953,74.577502
413581,LATUR,MAHARASHTRA,18.416811,76.785506
413582,OSMANABAD,MAHARASHTRA,18.198883,76.038838
413601,OSMANABAD,MAHARASHTRA,18.083102,76.101237
413602,OSMANABAD,MAHARASHTRA,17.909278,76.256051
413603,OSMANABAD,MAHARASHTRA,18.135994,76.141369
413604,OSMANABAD,MAHARASHTRA,17.964354,76.499681
413605,OSMANABAD,MAHARASHTRA,18.015007,76.642776
413606,OSMANABAD,MAHARASHTRA,17.89751,76.638739
413607,LATUR,MAHARASHTRA,18.150176,76.735682
413608,OSMANABAD,MAHARASHTRA,18.28377,75.570065
413623,OSMANABAD,MAHARASHTRA,18.035161,76.034599
413624,OSMANABAD,MAHARASHTRA,18.429883,76.305414
413701,AHMEDNAGAR,MAHARASHTRA,18.524444,74.642123
413702,AHMEDNAGAR,MAHARASHTRA,18.711056,74.767764
413703,AHMEDNAGAR,MAHARASHTRA,18.761667,74.563333
413704,AHMEDNAGAR,MAHARASHTRA,19.31,74.75
413705,AHMEDNAGAR,MAHARASHTRA,19.394052,74.652758
413706,AHMEDNAGAR,MAHARASHTRA,19.428533,74.50215
413707,AHMEDNAGAR,MAHARASHTRA,19.621029,74.837545
413708,AHMEDNAGAR,MAHARASHTRA,19.83424,74.578733
413709,AHMEDNAGAR,MAHARASHTRA,19.551,74.822806
413710,AHMEDNAGAR,MAHARASHTRA,19.527026,74.621745
413711,AHMEDNAGAR,MAHARASHTRA,19.514798,74.470747
413712,AHMEDNAGAR,MAHARASHTRA,18.91617,74.507867
413713,AHMEDNAGAR,MAHARASHTRA,19.486028,74.969917
413714,AHMEDNAGAR,MAHARASHTRA,19.540393,74.3867
413715,AHMEDNAGAR,MAHARASHTRA,19.556219,74.642322
413716,AHMEDNAGAR,MAHARASHTRA,19.462499,74.660577
413717,AHMEDNAGAR,MAHARASHTRA,19.496393,74.627766
413718,AHMEDNAGAR,MAHARASHTRA,19.599711,74.596533
413719,AHMEDNAGAR,MAHARASHTRA,19.694007,74.556009
413720,AHMEDNAGAR,MAHARASHTRA,19.56478,74.733824
413721,AHMEDNAGAR,MAHARASHTRA,19.517775,74.719183
413722,AHMEDNAGAR,MAHARASHTRA,19.349742,74.633262
413723,AHMEDNAGAR,MAHARASHTRA,19.714367,74.628473
413725,AHMEDNAGAR,MAHARASHTRA,19.557061,74.706862
413726,AHMEDNAGAR,MAHARASHTRA,18.633206,74.601983
413728,AHMEDNAGAR,MAHARASHTRA,19.941701,74.514065
413736,AHMEDNAGAR,MAHARASHTRA,19.586572,74.428989
413737,AHMEDNAGAR,MAHARASHTRA,19.611075,74.534596
413738,AHMEDNAGAR,MAHARASHTRA,19.481503,74.375644
413739,AHMEDNAGAR,MAHARASHTRA,19.611079,74.776321
413801,PUNE,MAHARASHTRA,18.430119,74.444396
413802,PUNE,MAHARASHTRA,18.459437,74.524479
414001,AHMEDNAGAR,MAHARASHTRA,19.108406,75.2505
414002,AHMEDNAGAR,MAHARASHTRA,19.009902,74.734476
414003,AHMEDNAGAR,MAHARASHTRA,19.116222,74.735361
414005,AHMEDNAGAR,MAHARASHTRA,19.038819,74.73015
414006,AHMEDNAGAR,MAHARASHTRA,19.065,74.825
414101,AHMEDNAGAR,MAHARASHTRA,18.862854,74.862139
414102,AHMEDNAGAR,MAHARASHTRA,19.085335,75.067773
414103,AHMEDNAGAR,MAHARASHTRA,19.074217,74.562919
414105,AHMEDNAGAR,MAHARASHTRA,19.425147,74.785702
414106,AHMEDNAGAR,MAHARASHTRA,19.222158,75.137491
414110,AHMEDNAGAR,MAHARASHTRA,19.15,74.71
414111,AHMEDNAGAR,MAHARASHTRA,19.15,74.71
414113,AHMEDNAGAR,MAHARASHTRA,19.234563,75.43246
414201,AHMEDNAGAR,MAHARASHTRA,19.041894,74.834657
414202,BEED,MAHARASHTRA,18.942632,75.055876
414203,BEED,MAHARASHTRA,18.882281,75.243042
414204,BEED,MAHARASHTRA,18.832384,75.51656
414205,BEED,MAHARASHTRA,19.001872,75.618958
414208,BEED,MAHARASHTRA,18.867306,75.186308
414301,AHMEDNAGAR,MAHARASHTRA,18.964503,74.48874
414302,AHMEDNAGAR,MAHARASHTRA,18.843069,74.321994
414303,AHMEDNAGAR,MAHARASHTRA,19.057239,74.415411
414304,AHMEDNAGAR,MAHARASHTRA,19.109758,74.339278
414305,AHMEDNAGAR,MAHARASHTRA,19.020481,74.256532
414306,AHMEDNAGAR,MAHARASHTRA,18.915917,74.228631
414401,AHMEDNAGAR,MAHARASHTRA,19.017571,75.248517
414402,AHMEDNAGAR,MAHARASHTRA,18.561069,75.623328
414403,AHMEDNAGAR,MAHARASHTRA,18.376131,75.011885
414501,AHMEDNAGAR,MAHARASHTRA,19.25067,74.926657
414502,AHMEDNAGAR,MAHARASHTRA,19.163277,75.139582
414503,AHMEDNAGAR,MAHARASHTRA,19.319603,75.533377
414504,AHMEDNAGAR,MAHARASHTRA,19.338676,74.996639
414505,AHMEDNAGAR,MAHARASHTRA,19.18409,73.358042
414601,AHMEDNAGAR,MAHARASHTRA,19.301507,74.849979
414602,AHMEDNAGAR,MAHARASHTRA,19.431667,74.905917
414603,AHMEDNAGAR,MAHARASHTRA,19.578626,75.019453
414604,AHMEDNAGAR,MAHARASHTRA,19.43714,75.070891
414605,AHMEDNAGAR,MAHARASHTRA,19.452083,75.041139
414606,AHMEDNAGAR,MAHARASHTRA,19.354722,74.920435
414607,AHMEDNAGAR,MAHARASHTRA,19.256507,74.689979
414609,AHMEDNAGAR,MAHARASHTRA,19.484133,74.947954
414701,AHMEDNAGAR,MAHARASHTRA,18.478504,74.508845
415001,SATARA,MAHARASHTRA,17.688194,74.006833
415002,SATARA,MAHARASHTRA,17.711251,73.993306
415003,SATARA,MAHARASHTRA,17.697977,74.036753
415004,SATARA,MAHARASHTRA,17.611874,74.092855
415010,SATARA,MAHARASHTRA,17.711591,74.194254
415011,SATARA,MAHARASHTRA,17.792928,74.097902
415012,SATARA,MAHARASHTRA,17.825155,74.221086
415013,SATARA,MAHARASHTRA,17.785332,74.212009
415014,SATARA,MAHARASHTRA,17.433304,73.903427
415015,SATARA,MAHARASHTRA,17.741955,73.981049
415019,SATARA,MAHARASHTRA,17.623865,74.187835
415020,SATARA,MAHARASHTRA,17.801281,74.110057
415021,SATARA,MAHARASHTRA,17.75184,74.17583
415022,SATARA,MAHARASHTRA,17.723098,73.981416
415023,SATARA,MAHARASHTRA,17.679357,74.416505
415101,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
415102,SATARA,MAHARASHTRA,17.548288,74.458922
415103,SATARA,MAHARASHTRA,17.261254,74.069235
415104,SATARA,MAHARASHTRA,17.402588,74.303206
415105,SATARA,MAHARASHTRA,17.595413,74.003805
415106,SATARA,MAHARASHTRA,17.365566,74.232238
415107,SATARA,MAHARASHTRA,17.550738,74.297223
415108,SATARA,MAHARASHTRA,17.229355,74.098129
415109,SATARA,MAHARASHTRA,17.372816,74.092455
415110,SATARA,MAHARASHTRA,17.366656,74.147339
415111,SATARA,MAHARASHTRA,17.266692,74.163909
415112,SATARA,MAHARASHTRA,17.228335,73.93999
415114,SATARA,MAHARASHTRA,17.334686,74.156973
415115,SATARA,MAHARASHTRA,17.307526,74.159185
415116,SATARA,MAHARASHTRA,17.514357,74.207446
415122,SATARA,MAHARASHTRA,17.94092,74.077159
415124,SATARA,MAHARASHTRA,17.324909,74.165954
415202,RATNAGIRI,MAHARASHTRA,17.943578,73.313304
415203,RATNAGIRI,MAHARASHTRA,17.932394,73.239529
415205,SATARA,MAHARASHTRA,17.41678,74.000669
415206,SATARA,MAHARASHTRA,17.415316,73.92975
415207,SATARA,MAHARASHTRA,17.455538,73.848936
415208,RATNAGIRI,MAHARASHTRA,17.923449,73.283185
415209,SATARA,MAHARASHTRA,17.351988,74.085895
415211,SATARA,MAHARASHTRA,17.405493,74.112263
415212,SATARA,MAHARASHTRA,17.590361,74.453056
415213,RAIGAD,MAHARASHTRA,18.04324,73.294005
415214,RATNAGIRI,MAHARASHTRA,17.628559,73.266606
415301,SANGLI,MAHARASHTRA,17.407042,74.946449
415302,SANGLI,MAHARASHTRA,17.096201,74.285458
415303,SANGLI,MAHARASHTRA,17.218101,74.386479
415304,SANGLI,MAHARASHTRA,17.391514,74.261512
415305,SANGLI,MAHARASHTRA,17.186366,74.558117
415306,SANGLI,MAHARASHTRA,17.356052,74.715514
415307,SANGLI,MAHARASHTRA,17.236771,74.649197
415308,SANGLI,MAHARASHTRA,17.373296,74.865713
415309,SANGLI,MAHARASHTRA,17.277102,74.693861
415310,SANGLI,MAHARASHTRA,17.244134,74.658639
415311,SANGLI,MAHARASHTRA,17.275803,74.546856
415312,SATARA,MAHARASHTRA,17.459906,74.639383
415313,SANGLI,MAHARASHTRA,16.615535,73.769595
415315,SANGLI,MAHARASHTRA,17.465,74.935
415401,SANGLI,MAHARASHTRA,17.029461,74.261011
415402,SANGLI,MAHARASHTRA,17.004389,74.006278
415403,SANGLI,MAHARASHTRA,17.275917,74.181875
415404,SANGLI,MAHARASHTRA,17.198153,73.776306
415405,SANGLI,MAHARASHTRA,18.7235,73.249063
415406,SANGLI,MAHARASHTRA,17.090736,74.206014
415407,SANGLI,MAHARASHTRA,17.029134,74.226972
415408,SANGLI,MAHARASHTRA,17.019806,74.098323
415409,SANGLI,MAHARASHTRA,17.10329,74.272472
415410,SANGLI,MAHARASHTRA,16.896218,74.198874
415411,SANGLI,MAHARASHTRA,16.934995,74.287241
415412,SANGLI,MAHARASHTRA,16.897982,73.94985
415413,SANGLI,MAHARASHTRA,17.027403,74.410917
415414,SANGLI,MAHARASHTRA,17.073264,74.283556
415415,SANGLI,MAHARASHTRA,18.070222,73.529818
415501,SATARA,MAHARASHTRA,17.707955,74.128972
415502,SATARA,MAHARASHTRA,17.671832,74.347211
415503,SATARA,MAHARASHTRA,17.713048,74.352385
415504,SATARA,MAHARASHTRA,17.574894,74.162423
415505,SATARA,MAHARASHTRA,17.641303,74.230044
415506,SATARA,MAHARASHTRA,17.637468,74.373311
415507,SATARA,MAHARASHTRA,17.542637,74.527428
415508,SATARA,MAHARASHTRA,17.76787,74.561857
415509,SATARA,MAHARASHTRA,17.650799,74.666705
415510,SATARA,MAHARASHTRA,17.532011,74.336055
415511,SATARA,MAHARASHTRA,17.732301,74.169431
415512,SATARA,MAHARASHTRA,17.529905,74.34178
415513,SATARA,MAHARASHTRA,17.853827,74.36699
415514,SATARA,MAHARASHTRA,17.851804,74.521981
415515,SATARA,MAHARASHTRA,17.90095,73.961381
415516,SATARA,MAHARASHTRA,17.590361,74.453056
415517,SATARA,MAHARASHTRA,17.977474,73.987501
415518,SATARA,MAHARASHTRA,17.714306,74.054259
415519,SATARA,MAHARASHTRA,17.583194,74.071023
415520,SATARA,MAHARASHTRA,17.415585,73.995739
415521,SATARA,MAHARASHTRA,18.031396,74.128212
415522,SATARA,MAHARASHTRA,17.643311,74.127033
415523,SATARA,MAHARASHTRA,17.979103,74.434335
415524,SATARA,MAHARASHTRA,17.819782,74.15015
415525,SATARA,MAHARASHTRA,17.790033,74.124638
415526,SATARA,MAHARASHTRA,18.11073,74.067706
415527,SATARA,MAHARASHTRA,17.52413,74.308486
415528,SATARA,MAHARASHTRA,17.94563,74.339988
415530,SATARA,MAHARASHTRA,17.848853,74.00202
415536,SATARA,MAHARASHTRA,17.840912,73.924892
415537,SATARA,MAHARASHTRA,17.817036,74.23631
415538,SATARA,MAHARASHTRA,17.56429,74.323327
415539,SATARA,MAHARASHTRA,17.333503,74.133899
415540,SATARA,MAHARASHTRA,17.601815,74.619736
415601,RATNAGIRI,MAHARASHTRA,17.435833,73.65925
415602,RATNAGIRI,MAHARASHTRA,17.445369,73.659384
415603,RATNAGIRI,MAHARASHTRA,17.578825,73.49882
415604,RATNAGIRI,MAHARASHTRA,17.520849,73.542412
415605,RATNAGIRI,MAHARASHTRA,17.566776,73.496864
415606,RATNAGIRI,MAHARASHTRA,17.492912,73.490229
415607,RATNAGIRI,MAHARASHTRA,17.405557,73.565554
415608,RATNAGIRI,MAHARASHTRA,17.299743,73.495779
415609,RATNAGIRI,MAHARASHTRA,17.323691,73.503884
415610,RATNAGIRI,MAHARASHTRA,17.075273,73.339936
415611,RATNAGIRI,MAHARASHTRA,17.205434,73.541203
415612,RATNAGIRI,MAHARASHTRA,17.012229,73.283912
415613,RATNAGIRI,MAHARASHTRA,17.354727,73.264302
415614,RATNAGIRI,MAHARASHTRA,17.291417,73.218361
415615,RATNAGIRI,MAHARASHTRA,17.182526,73.274358
415616,RATNAGIRI,MAHARASHTRA,17.087514,73.353717
415617,RATNAGIRI,MAHARASHTRA,17.087285,73.339222
415619,RATNAGIRI,MAHARASHTRA,17.014309,73.420026
415620,RATNAGIRI,MAHARASHTRA,17.148593,73.40526
415621,RATNAGIRI,MAHARASHTRA,17.725934,73.43744
415626,RATNAGIRI,MAHARASHTRA,16.789039,73.351753
415628,RATNAGIRI,MAHARASHTRA,17.434188,73.647578
415629,RATNAGIRI,MAHARASHTRA,17.355981,73.467749
415634,RATNAGIRI,MAHARASHTRA,17.546307,73.158771
415637,RATNAGIRI,MAHARASHTRA,17.206465,73.503255
415639,RATNAGIRI,MAHARASHTRA,17.024847,73.356359
415640,RATNAGIRI,MAHARASHTRA,17.798531,73.402665
415641,RATNAGIRI,MAHARASHTRA,16.61958,73.416841
415643,RATNAGIRI,MAHARASHTRA,16.909074,73.554851
415701,RATNAGIRI,MAHARASHTRA,17.486742,73.433526
415702,RATNAGIRI,MAHARASHTRA,17.496761,73.408847
415703,RATNAGIRI,MAHARASHTRA,17.479937,73.198868
415705,RATNAGIRI,MAHARASHTRA,17.542194,73.173361
415706,RATNAGIRI,MAHARASHTRA,17.591683,73.167569
415708,RATNAGIRI,MAHARASHTRA,17.669034,73.453296
415709,RATNAGIRI,MAHARASHTRA,17.694057,73.391926
415710,RATNAGIRI,MAHARASHTRA,17.731365,73.31803
415711,RATNAGIRI,MAHARASHTRA,17.884024,73.26525
415712,RATNAGIRI,MAHARASHTRA,17.759221,73.209246
415713,RATNAGIRI,MAHARASHTRA,17.776696,73.158614
415714,RATNAGIRI,MAHARASHTRA,17.857611,73.136111
415715,RATNAGIRI,MAHARASHTRA,17.718821,73.81606
415716,RATNAGIRI,MAHARASHTRA,17.784848,73.240824
415717,RATNAGIRI,MAHARASHTRA,17.918333,73.063694
415718,RATNAGIRI,MAHARASHTRA,17.611677,73.567923
415719,RATNAGIRI,MAHARASHTRA,17.539752,73.273474
415720,RATNAGIRI,MAHARASHTRA,17.7292,73.16197
415722,RATNAGIRI,MAHARASHTRA,17.668405,73.377315
415724,RATNAGIRI,MAHARASHTRA,17.542176,73.340104
415726,RATNAGIRI,MAHARASHTRA,17.397508,73.298787
415727,RATNAGIRI,MAHARASHTRA,17.652908,73.367861
415728,RATNAGIRI,MAHARASHTRA,17.365902,73.235451
415729,RATNAGIRI,MAHARASHTRA,17.659014,73.133276
415730,RATNAGIRI,MAHARASHTRA,17.465702,73.836617
415801,RATNAGIRI,MAHARASHTRA,16.976921,73.718184
415802,RATNAGIRI,MAHARASHTRA,16.89306,73.590692
415803,RATNAGIRI,MAHARASHTRA,17.01096,73.50362
415804,RATNAGIRI,MAHARASHTRA,17.098978,73.632602
415805,RATNAGIRI,MAHARASHTRA,16.627498,73.427343
415806,RATNAGIRI,MAHARASHTRA,16.645357,73.438842
415807,RATNAGIRI,MAHARASHTRA,17.218747,73.884592
416001,KOLHAPUR,MAHARASHTRA,16.421028,74.141014
416002,KOLHAPUR,MAHARASHTRA,16.705954,74.246028
416003,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416004,KOLHAPUR,MAHARASHTRA,16.405833,74.152917
416005,KOLHAPUR,MAHARASHTRA,16.705181,74.260639
416006,KOLHAPUR,MAHARASHTRA,16.734167,74.244444
416007,KOLHAPUR,MAHARASHTRA,16.661194,74.209083
416008,KOLHAPUR,MAHARASHTRA,16.689898,74.245593
416010,KOLHAPUR,MAHARASHTRA,16.692417,74.197444
416011,KOLHAPUR,MAHARASHTRA,16.673547,74.202566
416012,KOLHAPUR,MAHARASHTRA,16.599157,74.189083
416013,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416101,KOLHAPUR,MAHARASHTRA,16.779194,74.550667
416102,KOLHAPUR,MAHARASHTRA,16.726667,74.544806
416103,KOLHAPUR,MAHARASHTRA,16.737611,74.602778
416104,KOLHAPUR,MAHARASHTRA,16.695806,74.600222
416105,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416106,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416107,KOLHAPUR,MAHARASHTRA,16.588556,74.579472
416108,KOLHAPUR,MAHARASHTRA,16.614194,74.621972
416109,KOLHAPUR,MAHARASHTRA,16.444306,74.25375
416110,KOLHAPUR,MAHARASHTRA,16.809194,74.421306
416111,KOLHAPUR,MAHARASHTRA,20.4114,76.19907
416112,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416113,KOLHAPUR,MAHARASHTRA,16.645542,74.170722
416114,KOLHAPUR,MAHARASHTRA,16.867778,74.187278
416115,KOLHAPUR,MAHARASHTRA,16.630511,74.460444
416116,KOLHAPUR,MAHARASHTRA,16.280611,74.442111
416118,KOLHAPUR,MAHARASHTRA,16.725917,74.357306
416119,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416120,KOLHAPUR,MAHARASHTRA,16.752389,74.594694
416121,KOLHAPUR,MAHARASHTRA,16.707778,74.478083
416122,KOLHAPUR,MAHARASHTRA,16.76225,74.265861
416138,KOLHAPUR,MAHARASHTRA,16.703,74.442
416143,KOLHAPUR,MAHARASHTRA,16.619167,74.485278
416144,KOLHAPUR,MAHARASHTRA,16.77125,74.570222
416146,KOLHAPUR,MAHARASHTRA,16.726306,74.484333
416201,KOLHAPUR,MAHARASHTRA,16.806861,74.111306
416202,KOLHAPUR,MAHARASHTRA,16.656917,74.367167
416203,KOLHAPUR,MAHARASHTRA,16.625,74.397917
416204,KOLHAPUR,MAHARASHTRA,16.690472,74.117833
416205,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416206,KOLHAPUR,MAHARASHTRA,16.544944,73.829889
416207,KOLHAPUR,MAHARASHTRA,16.572225,74.204753
416208,KOLHAPUR,MAHARASHTRA,16.431056,74.137639
416209,KOLHAPUR,MAHARASHTRA,16.315667,74.137444
416210,KOLHAPUR,MAHARASHTRA,16.216944,74.072222
416211,KOLHAPUR,MAHARASHTRA,16.530861,74.10875
416212,KOLHAPUR,MAHARASHTRA,16.243639,73.594583
416213,KOLHAPUR,MAHARASHTRA,16.871361,74.041139
416214,KOLHAPUR,MAHARASHTRA,16.910361,74.045667
416215,KOLHAPUR,MAHARASHTRA,21.431083,76.119083
416216,KOLHAPUR,MAHARASHTRA,16.576556,74.314556
416218,KOLHAPUR,MAHARASHTRA,16.335056,74.283111
416219,KOLHAPUR,MAHARASHTRA,16.398194,74.1905
416220,KOLHAPUR,MAHARASHTRA,16.245194,74.251833
416221,KOLHAPUR,MAHARASHTRA,17.025972,74.369556
416223,KOLHAPUR,MAHARASHTRA,16.329028,74.128667
416229,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416230,KOLHAPUR,MAHARASHTRA,16.778444,74.051583
416231,KOLHAPUR,MAHARASHTRA,16.36025,74.012806
416232,KOLHAPUR,MAHARASHTRA,16.542639,74.256778
416234,KOLHAPUR,MAHARASHTRA,16.382944,74.168889
416235,KOLHAPUR,MAHARASHTRA,16.425417,74.299417
416236,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416301,SANGLI,MAHARASHTRA,16.946396,74.403833
416302,SANGLI,MAHARASHTRA,16.855963,74.50031
416303,SANGLI,MAHARASHTRA,16.847507,74.312368
416304,SANGLI,MAHARASHTRA,16.87862,74.603574
416305,SANGLI,MAHARASHTRA,16.885,74.537417
416306,SANGLI,MAHARASHTRA,16.916278,74.643299
416307,SANGLI,MAHARASHTRA,16.985028,74.621278
416308,SANGLI,MAHARASHTRA,17.075894,74.442713
416309,SANGLI,MAHARASHTRA,17.083802,74.494978
416310,SANGLI,MAHARASHTRA,17.089097,74.477991
416311,SANGLI,MAHARASHTRA,17.189953,74.558475
416312,SANGLI,MAHARASHTRA,17.054134,74.646168
416313,SANGLI,MAHARASHTRA,16.668898,74.277852
416314,SANGLI,MAHARASHTRA,17.050961,74.808367
416315,SANGLI,MAHARASHTRA,16.958008,74.514167
416316,SANGLI,MAHARASHTRA,17.000361,74.453472
416401,SANGLI,MAHARASHTRA,17.011201,74.572958
416402,SANGLI,MAHARASHTRA,16.441782,73.877352
416403,SANGLI,MAHARASHTRA,17.282995,74.930144
416404,SANGLI,MAHARASHTRA,17.094874,75.21083
416405,SANGLI,MAHARASHTRA,17.084738,74.878101
416406,SANGLI,MAHARASHTRA,16.886417,74.588806
416407,SANGLI,MAHARASHTRA,16.853093,74.701824
416408,SANGLI,MAHARASHTRA,17.033299,74.669931
416409,SANGLI,MAHARASHTRA,16.783389,74.671486
416410,SANGLI,MAHARASHTRA,16.857118,74.639387
416411,SANGLI,MAHARASHTRA,16.988701,74.880458
416412,SANGLI,MAHARASHTRA,17.061133,75.51679
416413,SANGLI,MAHARASHTRA,17.267715,75.599624
416414,SANGLI,MAHARASHTRA,16.90416,74.748624
416415,SANGLI,MAHARASHTRA,16.852643,74.577952
416416,SANGLI,MAHARASHTRA,16.864027,74.578359
416417,SANGLI,MAHARASHTRA,16.879389,74.46325
416418,SANGLI,MAHARASHTRA,16.89062,74.889713
416419,SANGLI,MAHARASHTRA,16.668512,74.552362
416420,SANGLI,MAHARASHTRA,16.646363,74.476363
416436,SANGLI,MAHARASHTRA,16.857019,74.617056
416437,SANGLI,MAHARASHTRA,17.034806,74.601833
416501,KOLHAPUR,MAHARASHTRA,16.243222,74.388861
416502,KOLHAPUR,MAHARASHTRA,16.225019,74.31965
416503,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416504,KOLHAPUR,MAHARASHTRA,16.057556,74.323472
416505,KOLHAPUR,MAHARASHTRA,16.120472,74.210028
416506,KOLHAPUR,MAHARASHTRA,16.167222,74.467583
416507,KOLHAPUR,MAHARASHTRA,15.903333,74.3275
416508,KOLHAPUR,MAHARASHTRA,15.988528,74.379806
416509,KOLHAPUR,MAHARASHTRA,15.9435,74.185806
416510,SINDHUDURG,MAHARASHTRA,15.910806,73.823083
416511,SINDHUDURG,MAHARASHTRA,15.829089,73.890709
416512,SINDHUDURG,MAHARASHTRA,15.703301,74.01472
416513,SINDHUDURG,MAHARASHTRA,15.745769,73.732185
416514,SINDHUDURG,MAHARASHTRA,15.790533,73.805465
416515,SINDHUDURG,MAHARASHTRA,15.855972,73.690222
416516,SINDHUDURG,MAHARASHTRA,15.881903,73.654785
416517,SINDHUDURG,MAHARASHTRA,15.745825,73.673053
416518,SINDHUDURG,MAHARASHTRA,15.837937,73.730914
416519,SINDHUDURG,MAHARASHTRA,16.003534,73.814358
416520,SINDHUDURG,MAHARASHTRA,15.994106,73.68848
416521,SINDHUDURG,MAHARASHTRA,16.128448,73.758724
416522,SINDHUDURG,MAHARASHTRA,15.947823,73.548774
416523,SINDHUDURG,MAHARASHTRA,15.977213,73.512114
416524,SINDHUDURG,MAHARASHTRA,16.000766,73.592875
416525,SINDHUDURG,MAHARASHTRA,16.017819,73.631607
416526,KOLHAPUR,MAHARASHTRA,16.431083,74.141444
416527,KOLHAPUR,MAHARASHTRA,15.810333,74.197333
416528,SINDHUDURG,MAHARASHTRA,15.983739,73.693923
416529,SINDHUDURG,MAHARASHTRA,15.860258,73.722644
416531,SINDHUDURG,MAHARASHTRA,16.018083,73.927186
416534,SINDHUDURG,MAHARASHTRA,16.104324,73.625127
416549,SINDHUDURG,MAHARASHTRA,15.772553,74.050667
416550,SINDHUDURG,MAHARASHTRA,15.919268,73.949983
416551,KOLHAPUR,MAHARASHTRA,16.212889,74.429583
416552,KOLHAPUR,MAHARASHTRA,15.9125,74.296583
416601,SINDHUDURG,MAHARASHTRA,16.375679,73.744898
416602,SINDHUDURG,MAHARASHTRA,16.289866,73.668062
416603,SINDHUDURG,MAHARASHTRA,16.167138,73.637056
416604,SINDHUDURG,MAHARASHTRA,16.086305,73.580681
416605,SINDHUDURG,MAHARASHTRA,16.041246,73.517025
416606,SINDHUDURG,MAHARASHTRA,16.057806,73.46725
416608,SINDHUDURG,MAHARASHTRA,16.213462,73.598005
416609,SINDHUDURG,MAHARASHTRA,16.254084,73.822543
416610,SINDHUDURG,MAHARASHTRA,16.362216,73.60089
416611,SINDHUDURG,MAHARASHTRA,16.356071,73.496386
416612,SINDHUDURG,MAHARASHTRA,16.373397,73.415034
416613,SINDHUDURG,MAHARASHTRA,16.410568,73.420586
416614,SINDHUDURG,MAHARASHTRA,16.209813,73.490516
416615,SINDHUDURG,MAHARASHTRA,16.298799,73.412625
416616,SINDHUDURG,MAHARASHTRA,16.257978,73.577816
416620,SINDHUDURG,MAHARASHTRA,16.218737,73.754911
416623,SINDHUDURG,MAHARASHTRA,16.414806,73.453472
416626,SINDHUDURG,MAHARASHTRA,16.105381,73.469424
416628,SINDHUDURG,MAHARASHTRA,16.170598,73.716283
416630,SINDHUDURG,MAHARASHTRA,16.275104,73.440259
416632,SINDHUDURG,MAHARASHTRA,16.177635,73.845274
416701,RATNAGIRI,MAHARASHTRA,16.853566,73.58299
416702,RATNAGIRI,MAHARASHTRA,16.7054,73.519492
416703,SINDHUDURG,MAHARASHTRA,16.554907,73.614879
416704,RATNAGIRI,MAHARASHTRA,16.749484,73.607557
416705,RATNAGIRI,MAHARASHTRA,16.701276,73.583513
416707,RATNAGIRI,MAHARASHTRA,16.564016,73.638077
416709,RATNAGIRI,MAHARASHTRA,16.138469,73.76545
